@id;@lat;@lon;name
30115992;53.7410144;17.5111402;
30115993;53.7402557;17.5107500;
30115994;53.7388896;17.5095645;
30115996;53.7359760;17.5080773;
30115999;53.7337972;17.5061713;
30116000;53.7332315;17.5047864;
30116001;53.7323830;17.5014878;
31532360;53.8392700;19.2947000;
75008999;53.9484890;17.6970795;
209186077;54.6088624;18.8017032;
213896211;54.7962100;18.3930337;
247457863;53.7359884;17.5082959;
247457911;53.7336922;17.5066194;
247457912;53.7339252;17.5069795;
247457913;53.7340032;17.5075158;
247458076;53.7325098;17.5020124;
247458080;53.7333339;17.5060121;
247458083;53.7331044;17.5048845;
248019124;53.7954209;17.9814799;
258907036;53.6804161;16.9382568;
275053313;54.4396166;18.5647028;
275053315;54.4394732;18.5642503;
275053316;54.4388801;18.5643509;
275053319;54.4389384;18.5647498;
275053321;54.4384996;18.5649528;
275053322;54.4385636;18.5653756;
275053324;54.4387932;18.5653077;
275053327;54.4388378;18.5656064;
275053328;54.4396042;18.5653410;
275053330;54.4396118;18.5648271;
275236948;54.4397344;18.5646020;
275236950;54.4397177;18.5642319;
275236951;54.4410486;18.5644828;
275236952;54.4409569;18.5638844;
275236954;54.4401993;18.5640935;
275236955;54.4402243;18.5646585;
275237020;54.4385713;18.5700958;
275237022;54.4384318;18.5703666;
275237023;54.4382481;18.5700868;
275237024;54.4383875;18.5698160;
276047504;54.4419944;18.5567769;
276047505;54.4419060;18.5572476;
276047506;54.4419403;18.5569416;
276047507;54.4430181;18.5565762;
276047508;54.4431278;18.5569125;
300910043;54.7156059;18.4054042;
300910044;54.7157531;18.4055667;
300910595;54.7152407;18.4059640;
300983560;54.4721359;18.5570797;
300983581;54.4803859;18.5627557;
300983583;54.4807492;18.5631373;
301669933;54.3951169;18.6132437;
301670998;54.3852514;18.6120553;
301670999;54.3852959;18.6120051;
301671313;54.3511987;18.6325515;
301671820;54.3389211;18.6516328;
301671826;54.3389268;18.6521776;
301672064;54.3409429;18.6463414;
301672073;54.3395588;18.6526644;
301672293;54.3387220;18.6542496;
301672294;54.3390143;18.6522509;
301673035;54.3547214;18.6404591;
301673576;54.3845455;18.6094972;
301673579;54.3850609;18.6116607;
301673627;54.3840931;18.6090410;
301673633;54.3840163;18.6095292;
301673996;54.4074893;18.6147968;
301674213;54.4065898;18.5614948;
301674219;54.3991326;18.6121049;
301677451;54.3993056;18.5965227;
301678132;54.3851572;18.6115389;
301679371;54.4092512;18.6261581;
301679374;54.4075956;18.6257701;
301684462;54.3254263;18.6331090;
301684865;54.3844152;18.6091080;
301685365;54.4069760;18.6788856;
301685366;54.4074608;18.6778883;
301685389;54.4084102;18.6717010;
301685395;54.4078401;18.6769678;
301685396;54.4080668;18.6762329;
301686191;54.4084686;18.6724043;
301686194;54.4083745;18.6734439;
303799578;54.4689595;18.5562071;
303927654;54.5970068;18.2395618;
304563267;54.4532820;18.5648204;
304563268;54.4529522;18.5630475;
304563269;54.4476724;18.5668802;
304563270;54.4481533;18.5685318;
304563273;54.4530353;18.5637694;
304563274;54.4530292;18.5649989;
304563275;54.4495236;18.5653851;
304563276;54.4523139;18.5633873;
304563278;54.4506945;18.5644958;
320896833;54.3774322;18.6112665;
320896834;54.3771493;18.6110807;
320896835;54.3769935;18.6115660;
320896836;54.3772491;18.6117938;
353201380;54.4797019;18.5367449;
353201381;54.4802072;18.5370297;
353201382;54.4808960;18.5369736;
353201383;54.4808425;18.5375909;
353201385;54.4812300;18.5383180;
353201386;54.4813962;18.5381725;
353201388;54.4814374;18.5389577;
353201392;54.4824243;18.5393413;
353201393;54.4828699;18.5395620;
353201395;54.4829655;18.5401097;
353201396;54.4826385;18.5411137;
353201397;54.4826985;18.5413752;
353201399;54.4822691;18.5417247;
353201400;54.4821708;18.5413636;
353201403;54.4818232;18.5410774;
353201404;54.4807485;18.5419779;
353201410;54.4808688;18.5404256;
353201413;54.4804886;18.5389530;
353201414;54.4804929;18.5388786;
353201415;54.4799474;18.5393398;
353201417;54.4798358;18.5390990;
353201418;54.4795608;18.5392791;
353201419;54.4790056;18.5381934;
353966387;54.3409214;18.6445244;
353966407;54.3401744;18.6463853;
353966409;54.3399393;18.6461278;
353966411;54.3403859;18.6441206;
353966695;54.3395090;18.6480676;
353966698;54.3397630;18.6473844;
353971101;54.3381066;18.6485603;
353971104;54.3389685;18.6479475;
353971248;54.3414575;18.6669921;
353971253;54.3412661;18.6650558;
353971260;54.3411001;18.6645385;
353971270;54.3393939;18.6637489;
353971276;54.3394489;18.6618606;
353971280;54.3396139;18.6611424;
353971286;54.3391887;18.6600496;
353971289;54.3388034;18.6599294;
353971293;54.3380528;18.6593029;
353971296;54.3379849;18.6590236;
353971299;54.3384629;18.6573919;
353971304;54.3387966;18.6570764;
353971308;54.3385032;18.6555263;
353971311;54.3381979;18.6556035;
353971314;54.3373401;18.6543390;
353971318;54.3380232;18.6530047;
353971323;54.3385616;18.6526553;
353971325;54.3387043;18.6519007;
353971329;54.3388382;18.6519647;
353971331;54.3388960;18.6515581;
353971335;54.3387604;18.6514701;
353971337;54.3388916;18.6506141;
353971340;54.3385515;18.6505072;
444004931;54.4504924;18.5664521;
444004935;54.4511023;18.5659578;
444004938;54.4512606;18.5658042;
444004939;54.4516792;18.5654353;
444004940;54.4517604;18.5657186;
444004941;54.4519289;18.5655799;
444004942;54.4519809;18.5657094;
480095525;54.3954400;18.6780960;
480095527;54.3953239;18.6779601;
480095529;54.3952349;18.6787026;
480095531;54.3952941;18.6787488;
480095533;54.3951424;18.6795294;
480095535;54.3950708;18.6793446;
480095538;54.3947618;18.6799795;
480095540;54.3952670;18.6801617;
480095543;54.3952984;18.6800742;
480095545;54.3953832;18.6801390;
480095548;54.3953242;18.6803346;
480095550;54.3954141;18.6804001;
480095552;54.3954693;18.6802103;
480095554;54.3957102;18.6803975;
480095556;54.3956853;18.6805164;
480095558;54.3960175;18.6809529;
480095560;54.3961669;18.6802952;
480095562;54.3959831;18.6802090;
480095564;54.3962926;18.6793601;
480095567;54.3963797;18.6795851;
480095569;54.3966634;18.6790909;
480095571;54.3962443;18.6788752;
480095575;54.3961888;18.6790216;
480095578;54.3956233;18.6785576;
480095581;54.3957167;18.6784389;
497837256;54.1314182;18.1988957;
497837257;54.1324647;18.1984069;
497837259;54.1322101;18.1973294;
497837260;54.1312151;18.1976561;
542564638;54.5645923;18.4237869;
542564646;54.5647132;18.4231125;
542564649;54.5657630;18.4236312;
542564651;54.5659995;18.4229362;
542564672;54.5649543;18.4264323;
542564673;54.5655877;18.4243175;
548740815;54.5642459;18.4125115;
548740818;54.5642333;18.4125575;
548740821;54.5649356;18.4133254;
548740885;54.5635299;18.4151291;
548740905;54.5640841;18.4154772;
548740906;54.5643773;18.4141015;
548740909;54.5647096;18.4143165;
595441235;53.6982848;17.5711140;
596390789;53.6887781;17.5614022;
596390791;53.6898604;17.5601367;
596390792;53.6899925;17.5585529;
596390793;53.6900523;17.5583652;
596390795;53.6901806;17.5639968;
596390796;53.6889401;17.5637947;
596390797;53.6885779;17.5627735;
596390799;53.6896419;17.5617008;
596390800;53.6905415;17.5583611;
596390802;53.6906872;17.5582574;
596390803;53.6910426;17.5578826;
596390805;53.6911288;17.5582067;
596390806;53.6914717;17.5578743;
596390807;53.6919170;17.5582116;
596390808;53.6921221;17.5582849;
596390810;53.6924858;17.5584707;
596390812;53.6927812;17.5586509;
596390814;53.6926014;17.5592806;
596390815;53.6924277;17.5596187;
596390816;53.6916350;17.5651741;
596390818;53.6908236;17.5651584;
596390819;53.6908133;17.5645455;
596390820;53.6904628;17.5641556;
596390821;53.6919933;17.5618452;
618648870;54.6137588;18.3547419;
623208046;54.5441819;17.7579359;
623208050;54.5453854;17.7568738;
623208056;54.5447638;17.7577333;
623208058;54.5457049;17.7580673;
623208093;54.5434094;17.7641618;
623208094;54.5427386;17.7614667;
623208096;54.5460812;17.7650906;
623208106;54.5458668;17.7612406;
623208121;54.5435457;17.7649728;
623208122;54.5442028;17.7655972;
623208158;54.5448766;17.7670313;
623208160;54.5455263;17.7680876;
623208162;54.5463348;17.7686026;
623208167;54.5458523;17.7672302;
623208169;54.5455306;17.7660847;
623208171;54.5456521;17.7656555;
634656922;54.5179106;18.5460020;
634656923;54.5179177;18.5458687;
634656924;54.5179076;18.5459570;
634656925;54.5179492;18.5461181;
634656926;54.5180193;18.5461748;
634656927;54.5179731;18.5457616;
634656928;54.5181110;18.5457738;
634656929;54.5180955;18.5461520;
634656930;54.5180150;18.5457360;
634656931;54.5181505;18.5460581;
