@id;@lat;@lon;name
93282784;;;
93813892;;;
96758334;;;
96830655;;;
100318440;;;
100318442;;;
100318443;;;
100318445;;;
100318447;;;
100318448;;;
100318450;;;
100318451;;;
100318452;;;
100318454;;;
100318455;;;
100318457;;;
100318458;;;
100318461;;;
100318462;;;
100318463;;;
100318465;;;
100318466;;;
100318468;;;
100318470;;;
100318471;;;
101769828;;;
101769831;;;
101769870;;;
101782649;;;
101782650;;;
101782651;;;
101782652;;;
101784475;;;
101784476;;;
101784479;;;
101784493;;;
101784502;;;
101784513;;;
101876232;;;
101876234;;;
101877280;;;
101959801;;;
101959808;;;
101965315;;;
101965340;;;
101965342;;;
101965344;;;
101965345;;;
102550261;;;
102704859;;;
107477575;;;
107612607;;;
108338559;;;
111767645;;;TOMGUM
117809489;;;
117809491;;;
117809544;;;
117810316;;;
122870441;;;
122870442;;;
122870983;;;
124764665;;;
124764668;;;
125597556;;;
131409743;;;
135097302;;;
135097303;;;
135097304;;;
138930001;;;
138930013;;;
138930015;;;
138930026;;;
138930028;;;
140381271;;;
140381307;;;
142157459;;;
142655965;;;
142655966;;;
142655967;;;
142655968;;;
142655969;;;
142655970;;;
142655971;;;
142655972;;;
142655973;;;
142655974;;;
142655975;;;
142655976;;;
142655978;;;
142655979;;;
142655980;;;
142655981;;;
143492629;;;
144123187;;;
147738355;;;
152179181;;;
152179184;;;
155685795;;;GPEC Serwis sp. z o. o.
156868818;;;
156868819;;;
156868823;;;
156868826;;;
157030007;;;
157030011;;;
157030012;;;
157030013;;;
157030014;;;
157030015;;;
157030017;;;
157030018;;;
157030020;;;
157030022;;;
158249814;;;
161171289;;;
161171291;;;
161171292;;;
161276107;;;
161279567;;;
161294202;;;
162182604;;;
162182620;;;
162364961;;;
162364962;;;
162364965;;;
162364966;;;
162364968;;;
162364969;;;
162364971;;;
162364972;;;
162364975;;;
162364978;;;
162364980;;;
163245417;;;
163863266;;;
163932125;;;
163932126;;;
163934435;;;
163934440;;;
163934445;;;
164011934;;;
164011949;;;
164326409;;;
164326411;;;
164326412;;;
164326414;;;
164326415;;;
164431071;;;
164431072;;;
164431073;;;
165438710;;;
165726863;;;
165726864;;;
165726865;;;
165726866;;;
165726867;;;
165726868;;;
165832914;;;
166016908;;;
166016909;;;
166381415;;;
166422303;;;
166422304;;;
166422305;;;
166422306;;;
166422307;;;
166422309;;;
167349334;;;
167349335;;;
167349336;;;
167349337;;;
167349338;;;
167349339;;;
167435669;;;
167573936;;;
167627568;;;
168043149;;;
168043150;;;
168043152;;;
168043153;;;
168798499;;;
168887418;;;
169048266;;;
169048267;;;
169055501;;;
169092917;;;
169092923;;;
169092938;;;
169092939;;;
169092947;;;
169762557;;;
169762595;;;
171268380;;;
173368726;;;
173457522;;;
173527191;;;
173527192;;;
173527196;;;
173527197;;;
173527200;;;
173679609;;;
174196272;;;
174196273;;;
175984865;;;
182242383;;;
183641410;;;
183641418;;;
183641422;;;
183641424;;;
183641434;;;
183641445;;;
183648763;;;
183648765;;;
183648766;;;
183648769;;;
183648770;;;
183924385;;;
183924393;;;
183924397;;;
184437549;;;
186595074;;;
186595075;;;
186595076;;;
187859767;;;
187859768;;;
187859769;;;
187859770;;;
188412937;;;
191390694;;;
191390763;;;
191390836;;;
191390849;;;
191390851;;;
191392630;;;
191946739;;;
191946763;;;
192156849;;;
193023972;;;
193024800;;;
193024837;;;
195069727;;;
196653135;;;
196653147;;;
196653175;;;
197437618;;;
197437634;;;
197437647;;;
197437655;;;
197437715;;;
197437717;;;
198012413;;;
198012472;;;
198075998;;;
199389191;;;
199389194;;;
199389196;;;
199389197;;;
199389199;;;
199472841;;;
199653103;;;
199653333;;;
199653423;;;
199653463;;;
199653491;;;
199670891;;;
199673162;;;
199673213;;;
199673307;;;
199674106;;;
199674808;;;
199674886;;;
199675134;;;
199675521;;;
200350590;;;
201983727;;;
204304654;;;
204304999;;;
204305087;;;
204305520;;;
204305561;;;
204305591;;;
204305650;;;
204530913;;;
204575929;;;
204645285;;;
204701144;;;
205037127;;;
205037128;;;
205037129;;;
205037130;;;
205037131;;;
205734209;;;
205734210;;;
205734212;;;
205734213;;;
205937637;;;
205937638;;;
205937639;;;
205949896;;;
205949899;;;
206322236;;;
206322238;;;
206968708;;;
207236650;;;
207236651;;;
207236652;;;
207236653;;;
207373162;;;
207373165;;;
207373166;;;
207373167;;;
207373168;;;
215231574;;;
215231656;;;
215231665;;;
215231803;;;
215231811;;;
215231822;;;
215231881;;;
215231887;;;
215231889;;;
215231928;;;
215231985;;;
215232007;;;
215232021;;;
215232044;;;
215232069;;;
215232070;;;
215232096;;;
215232149;;;
215232151;;;
215232200;;;
215232212;;;
215232290;;;
215232465;;;
218517944;;;
222027816;;;
222848336;;;
223299558;;;
223955191;;;
223956930;;;
223957394;;;
223957400;;;
223957403;;;
224093991;;;
224097859;;;
224112035;;;
224112036;;;
224112037;;;
224112041;;;
224112042;;;
224112047;;;
224470450;;;
225060731;;;
225060732;;;
226125172;;;
226909112;;;
227135327;;;
227186651;;;
227186667;;;
227613580;;;
227613581;;;
227613582;;;
227613583;;;
227613584;;;
227613585;;;
227613586;;;
227613587;;;
227613588;;;
227613589;;;
228182583;;;
229915633;;;
229916207;;;
229916229;;;
229916427;;;
229916463;;;
229916492;;;
230016874;;;
230016875;;;
230043792;;;
230184877;;;
232237221;;;
232237375;;;
232784619;;;
232784667;;;
232784726;;;
232784753;;;
232784762;;;
232784839;;;
232784846;;;
232784861;;;
232803512;;;
232804127;;;
233588281;;;
233593946;;;
233593995;;;
233593996;;;
233594023;;;
233594033;;;
233647383;;;
233647452;;;
233647809;;;
233647907;;;
233648320;;;
233648325;;;
234792405;;;
237160561;;;
238454834;;;
238454836;;;
238713563;;;
238895349;;;
240120233;;;
240120239;;;
240125991;;;
245122020;;;
245122038;;;
245164487;;;
245164495;;;
245164500;;;
245720861;;;
245720865;;;
245720896;;;
245720908;;;
245720932;;;
255885318;;;
255949003;;;
256150749;;;
256174595;;;
256180106;;;
256598593;;;
256617157;;;
256621211;;;
256621226;;;
256960878;;;
256960881;;;
258504058;;;
258835016;;;
258835019;;;
258835026;;;
258835028;;;
258835534;;;
260676386;;;
260800618;;;
260800849;;;
260891188;;;
260891208;;;
261069982;;;
261069983;;;
261069984;;;
261069985;;;
261070034;;;
261070046;;;
261070047;;;
261070048;;;
261070049;;;
261113313;;;
261113333;;;
261214927;;;
261421232;;;
261421241;;;
261421272;;;
261461945;;;
261513096;;;
261513243;;;
261513409;;;
261513650;;;
261514069;;;
261527869;;;
261669065;;;
261688431;;;
261688510;;;
261688547;;;
261736970;;;
261929768;;;
261929780;;;
261941679;;;
262099393;;;
262266412;;;
262901879;;;
262901881;;;
262901897;;;
262901906;;;
262901913;;;
262945563;;;
262945565;;;
262945568;;;
262945575;;;
262945587;;;
262945588;;;
262945593;;;
263005217;;;
270179047;;;
270179051;;;
270179067;;;
270179085;;;
270179098;;;
270299511;;;
270571075;;;
270571076;;;
270571077;;;
270573258;;;
270573260;;;Warsztaty mechaniczne Zespółu Szkół Rolniczych w Rusocinie
271142613;;;
271142620;;;
272069690;;;
272069691;;;
272075838;;;
273923032;;;
274630629;;;
274753395;;;
274758122;;;
276048843;;;
278114981;;;
278115018;;;
279978365;;;
279978366;;;
280273522;;;
280273524;;;
280273525;;;
280273526;;;
283999035;;;
283999092;;;
283999096;;;
283999330;;;
283999331;;;
287937715;;;
287937736;;;
287937750;;;
287937761;;;
287937763;;;
287937764;;;
290027044;;;
290027045;;;
290027060;;;
290027111;;;
290078367;;;
290078369;;;
292224811;;;
292224836;;;
292233294;;;
292618359;;;
292625724;;;
292625772;;;
292625774;;;
292626222;;;
292626224;;;
292626225;;;
292626227;;;
292626228;;;
292626230;;;
292626231;;;
292830574;;;
293086802;;;
293086815;;;
293086880;;;
293086928;;;
293087074;;;
293087091;;;
293087104;;;
293087163;;;
293087181;;;
293692774;;;
293692776;;;
293692783;;;
293692796;;;
293692801;;;
293692808;;;
293692815;;;
293692822;;;
293692852;;;
293692857;;;
293692878;;;
294115457;;;
294115488;;;
294115489;;;
294762081;;;
294762082;;;
296011665;;;
297798630;;;
300074670;;;
300074685;;;
300074720;;;
302942248;;;
302942279;;;
302942284;;;
302965848;;;
302965895;;;
302965927;;;
302965952;;;
302965963;;;
302966011;;;
303346171;;;
303346668;;;
303376512;;;
304154815;;;
304154816;;;
304154821;;;
304154827;;;
304154831;;;
304154850;;;
304154855;;;
304154861;;;
304185674;;;
304225235;;;
304477222;;;
304477223;;;
304518435;;;
304680808;;;
304680813;;;
304725669;;;
304725685;;;
305064402;;;
305064426;;;
305167509;;;
314615711;;;
314615712;;;
319789942;;;
319795016;;;
319795035;;;
319795046;;;
321063749;;;
321063751;;;
321064620;;;
321064627;;;
321069641;;;
321069652;;;
323486310;;;Ochotnicza Straż Pożarna
323486313;;;
323486318;;;
325690269;;;
328721628;;;
329293304;;;
329293305;;;
329293306;;;
329590698;;;
329671616;;;
329672646;;;
330164944;;;
330164948;;;
330164950;;;
330164954;;;
330164965;;;
330164967;;;
330486469;;;
331501213;;;
335549384;;;
345788666;;;
350657179;;;
352926106;;;
353651847;;;
353651848;;;
353651849;;;
353651852;;;
354269722;;;
354335089;;;
355435839;;;
355570226;;;
355706588;;;
355844820;;;
355844821;;;
356491108;;;
356491129;;;
356938048;;;
357215530;;;
358041096;;;
358041164;;;
358041168;;;
358041178;;;
358041209;;;
358041291;;;
358041312;;;
358041315;;;
358041330;;;
358041333;;;
358041346;;;
358041375;;;
358041376;;;
358041410;;;
358268240;;;
358268243;;;
358268258;;;
358268259;;;
358268263;;;
362059210;;;
362059216;;;
362059258;;;
362059270;;;
362211563;;;
362940859;;;
362940887;;;
362940889;;;
363379052;;;
363430025;;;
363430081;;;
363430102;;;
363430113;;;
363430138;;;
363430172;;;
363430173;;;
363455130;;;
363562540;;;
363562547;;;
363562562;;;
363562563;;;
363562567;;;
363562575;;;
363562576;;;
366772018;;;
366772019;;;
366775620;;;
366775621;;;
367954986;;;
367955016;;;
370540845;;;
376452107;;;
376452108;;;
376452109;;;
376452110;;;
376452111;;;
376712822;;;
376723309;;;
376723340;;;
376737676;;;
377263298;;;
380048540;;;
380316753;;;
380316754;;;
380316755;;;
380316756;;;
381946672;;;
382552969;;;
382552970;;;
382552972;;;
382552973;;;
382552974;;;
383262041;;;
383362213;;;
383362219;;;
383430146;;;
383860582;;;
383860628;;;
384165762;;;
384229772;;;
384402826;;;
385452945;;;
385452948;;;
385452951;;;
385452962;;;
385452979;;;
385453000;;;
388919220;;;
389055441;;;
389055446;;;
389055450;;;
389269642;;;
389844205;;;
389844206;;;
389844207;;;
389844208;;;
389844209;;;
389844210;;;
390198266;;;
390198297;;;
390198308;;;
390198309;;;
390198353;;;
390198354;;;
390198355;;;
390198356;;;
390345089;;;
391261058;;;
391589648;;;
391589650;;;
391589652;;;
392696524;;;
394291809;;;
395870005;;;
395870008;;;
395870010;;;
395870012;;;
395887737;;;
395887863;;;
395887936;;;
395887990;;;
395887993;;;
395887998;;;
395888001;;;
395888008;;;
396901309;;;
396901315;;;
396901317;;;
396901322;;;
396903516;;;
396903517;;;
396903519;;;
396903520;;;
397131559;;;
397131560;;;
397782523;;;
397961765;;;
399467272;;;
399468530;;;
399468534;;;
399468536;;;
399607043;;;
401562626;;;
401562628;;;
401562629;;;
402186199;;;
402186200;;;
402187294;;;
402189076;;;
403918872;;;
403918874;;;
403918900;;;
403918901;;;
403918904;;;
403918905;;;
403918946;;;
405213132;;;
405213133;;;
405213134;;;
405213135;;;
405213136;;;
405213137;;;
405213138;;;
405494176;;;
405844237;;;
409014357;;;
409529438;;;
409545745;;;
409557318;;;
411006622;;;
419861573;;;
420231359;;;
421691733;;;
421691734;;;
421691735;;;
421691736;;;
421691737;;;
421691738;;;
421695592;;;
421695593;;;
421695594;;;
421695595;;;
421695596;;;
421695597;;;
421695598;;;
428157277;;;
428231355;;;
428231356;;;
429478799;;;
429668995;;;
431151082;;;
431151085;;;
431151107;;;
431151110;;;
431151112;;;
431151115;;;
431151116;;;
431151117;;;
431151121;;;
431160914;;;
431211190;;;
431211320;;;
431387252;;;
432445273;;;
433389974;;;
433544581;;;
434410766;;;
434410878;;;
434410924;;;
434411200;;;
434411403;;;
434411514;;;
434411821;;;
434411849;;;
434629287;;;
434629977;;;
434630333;;;
434630707;;;
434630796;;;
434630884;;;
435642685;;;
435642686;;;
435642689;;;
435642694;;;
435642695;;;
435642696;;;
435642699;;;
435642702;;;
435642705;;;
435642711;;;
435642712;;;
435642718;;;
435642720;;;
435642721;;;
435642722;;;
435642723;;;
435642729;;;
435642733;;;
435642735;;;
435642741;;;
435642744;;;
435642745;;;
435642746;;;
435642749;;;
435642750;;;
435642756;;;
435642761;;;
435642762;;;
435642764;;;
435642765;;;
435642769;;;
435642770;;;
435642772;;;
435642773;;;
435642776;;;
435642777;;;
435642778;;;
435642780;;;
435642781;;;
435642784;;;
435642786;;;
435642790;;;
435767981;;;
435767988;;;
435767995;;;
435767998;;;
435768001;;;
435768014;;;
435768017;;;
435768019;;;
435768020;;;
435768021;;;
435768022;;;
435768024;;;
435768038;;;
435768043;;;
435789391;;;
436670008;;;
436670009;;;
436670011;;;
436670013;;;
436670014;;;
436670016;;;
436670017;;;
436670019;;;
436670020;;;
436670021;;;
436670024;;;
436670027;;;
436670028;;;
436670029;;;
436670031;;;
436670032;;;
436670046;;;
436670061;;;
436706098;;;
440459225;;;
440702615;;;
441425125;;;
441887018;;;
441888437;;;
441888438;;;
444029787;;;
445464608;;;
445464611;;;
446718692;;;
446718693;;;
447071272;;;
447885183;;;
448024638;;;
449722998;;;
449758537;;;
449758555;;;
449758568;;;
451696271;;;
451696272;;;
452285785;;;
452285786;;;
458446187;;;
458962894;;;
460925900;;;
461009542;;;
488992991;;;
498262392;;;
499711726;;;
499711728;;;
499711732;;;
499711737;;;
515193883;;;
520755372;;;
525147313;;;
525147315;;;
525857471;;;
525857706;;;
527573616;;;
527573617;;;
527573618;;;
527573619;;;
527573620;;;
527573621;;;
527573622;;;
527573623;;;
527573624;;;
527573625;;;
527573626;;;
527573627;;;
527573628;;;
527573629;;;
527573630;;;
527573631;;;
527573632;;;
527573633;;;
527573634;;;
527573635;;;
527573636;;;
527573637;;;
527573638;;;
527573639;;;
527573640;;;
528445178;;;
528445179;;;
528445180;;;
528445181;;;
528445182;;;
528445183;;;
528459151;;;
529990239;;;
529990265;;;
532783845;;;
532783847;;;
532783853;;;
532783855;;;
539280221;;;
539280222;;;
539280223;;;
539280225;;;
541043657;;;
544895012;;;
544895013;;;
544895014;;;
545072074;;;
545072076;;;
545072077;;;
545072078;;;
545327522;;;
545327523;;;
545327524;;;
545327525;;;
545327526;;;
545327527;;;
545327528;;;
545327530;;;
545327531;;;
545327532;;;
553305565;;;
554101366;;;
554101367;;;
554101369;;;
554564977;;;
554564978;;;
555495643;;;
555495645;;;
555518480;;;
556538197;;;
558464033;;;
558464034;;;
558589277;;;
558887886;;;
559241001;;;
559565078;;;
560087589;;;
560087590;;;
560087591;;;
571096827;;;
571096829;;;
571096832;;;
575042005;;;
575042006;;;
575042007;;;
575042009;;;
575042010;;;
575042011;;;
575042012;;;
575042013;;;
576873538;;;
