@id;@lat;@lon;name
4982772664;54.4000256;18.6067371;
5045082474;54.3241452;18.6355036;
5045304728;54.3226702;18.6323308;
5078786626;54.4446791;18.5692339;
5081013769;54.7179757;18.4053832;Świat Prasy
5138247472;53.8448954;18.0995046;
5149638931;54.3516209;18.6389401;
5180702373;54.5496677;18.5359432;Kolporter
5271759404;54.7548828;17.5498763;Świat Prasy
5571855251;54.5037507;18.5417307;
127053501;;;
157030172;;;
164011917;;;
164040891;;;
164365058;;;
164930222;;;
167185016;;;
167187611;;;
168143902;;;
168169963;;;
168584108;;;
169523593;;;
169596607;;;
171451390;;;
171465964;;;
171793365;;;
171812947;;;
176013253;;;
180450982;;;Inmedio
180454821;;;Shell
183648764;;;
184186830;;;
186759123;;;
188539611;;;
195960530;;;
199244801;;;
199528847;;;
203108960;;;
205231744;;;
207365151;;;
207481020;;;
207501550;;;
209092640;;;
217012158;;;
217012159;;;
218517939;;;Kolporter SA
225689047;;;
226935295;;;
228112087;;;
228113855;;;
236035081;;;
236748759;;;
238713561;;;
238787527;;;
239180902;;;
240019740;;;Kolporter
240145774;;;
254419296;;;
254428822;;;
256066963;;;
256196027;;;
259448331;;;
260676003;;;
260676362;;;
260800604;;;Ruch
260825515;;;
261214973;;;
261421255;;;
261588212;;;
261627397;;;
261699462;;;
261699463;;;
263014577;;;
263497112;;;
267296647;;;Ruch
273938005;;;
275289338;;;
286469230;;;
292168061;;;Bilecik
292659873;;;U Rumcajsa
292830565;;;
292873193;;;
292873194;;;
292873254;;;
295220359;;;Trafika
296765408;;;
299781480;;;
299781484;;;
301975120;;;Kolporter
302914432;;;
303341470;;;Ruch
304795680;;;
317165244;;;
338200328;;;
354508505;;;
362716841;;;
364570159;;;
364656223;;;ruch
371125656;;;
383506783;;;
383506813;;;
383860575;;;
389552212;;;
389730728;;;
390198295;;;
393146963;;;
396513944;;;
397077449;;;
401571717;;;
402259771;;;
402853074;;;Ruch
404618164;;;
404626414;;;
404626416;;;
427339080;;;
430298804;;;
430860154;;;
432332054;;;
432341558;;;
434411553;;;
434888310;;;
434904381;;;
435115736;;;
435768027;;;
436070452;;;Ruch
436229026;;;
439568216;;;
439568217;;;
441386375;;;
441386376;;;
444031172;;;
445859298;;;
449975407;;;
558361837;;;
560314218;;;
573674823;;;
